307 8.474 57.3696 12 1851.27
200 8.749 57.3435 12 1848.28
274 8.637 57.2675 12 1839.57
177 13.334 57.2505 12 1837.62
397 8.265 57.234 12 1835.73
155 8.675 59.3602 13 1833.63
105 8.091 59.3398 13 1831.21
124 12.618 57.1864 12 1830.28
58 8.025 57.1629 12 1827.6
158 13.032 59.2914 13 1825.47
161 11.474 57.0452 12 1814.15
323 10.469 57.0067 12 1809.76
7 8.071 59.089 13 1801.51
278 10.644 56.9181 12 1799.67
346 7.325 56.8367 12 1790.41
117 12.768 54.7145 11 1783.68
277 12.459 56.7365 12 1779.03
221 9.464 56.7135 12 1776.42
99 12.485 56.6835 12 1773.02
18 8.226 58.7624 13 1763.02
1 11.374 56.5578 12 1758.78
232 11.412 56.5212 12 1754.65
70 7.681 58.6728 13 1752.5
186 11.725 58.67 13 1752.17
292 8.163 56.4165 12 1742.82
136 8.685 56.3844 12 1739.2
182 11.006 58.5398 13 1736.91
41 12.872 56.3394 12 1734.13
359 8.860 58.5057 13 1732.92
173 7.883 58.4714 13 1728.9
221 10.550 58.4696 13 1728.69
267 9.659 58.4455 13 1725.88
79 10.926 56.2383 12 1722.75
179 8.440 56.2186 12 1720.53
213 8.724 58.3386 13 1713.39
300 10.432 56.1435 12 1712.09
285 12.253 56.1128 12 1708.65
228 8.251 58.2938 13 1708.17
230 12.085 58.2132 13 1698.78
269 9.798 58.1358 13 1689.77
224 8.025 55.9442 12 1689.75
61 10.718 58.1302 13 1689.12
17 7.777 58.0788 13 1683.15
29 8.532 55.8745 12 1681.96
351 10.930 58.0346 13 1678.01
386 11.373 60.3098 14 1677.27
397 9.791 58.022 13 1676.55
24 7.390 53.7188 11 1675.71
166 10.322 55.7979 12 1673.41
226 13.035 57.9857 13 1672.34
9 9.898 57.9771 13 1671.34
45 7.738 57.9449 13 1667.61
90 12.335 57.9431 13 1667.4
404 11.623 55.7254 12 1665.32
306 11.071 55.7037 12 1662.9
231 8.906 55.613 12 1652.81
223 10.912 60.0874 14 1650.5
411 12.961 55.5586 12 1646.76
83 10.717 53.3585 11 1637.13
117 11.481 57.6792 13 1636.89
199 11.581 57.6641 13 1635.15
6 10.438 57.6481 13 1633.3
263 12.099 59.942 14 1633.04
55 8.272 57.6186 13 1629.9
179 8.251 55.3875 12 1627.78
390 10.279 57.511 13 1617.52
32 13.032 57.4974 13 1615.95
166 9.712 57.4909 13 1615.2
256 13.214 57.4806 13 1614.02
192 7.820 57.4781 13 1613.73
299 12.159 53.0796 11 1607.44
152 8.955 57.4133 13 1606.29
399 9.452 57.3001 13 1593.3
168 12.335 57.2797 13 1590.96
109 7.784 57.2393 13 1586.34
145 9.654 57.2246 13 1584.65
395 11.052 57.2235 13 1584.53
249 8.049 57.0786 13 1567.97
311 11.012 59.3585 14 1563.43
260 8.375 57.0032 13 1559.36
380 9.503 56.9958 13 1558.52
274 12.040 56.9674 13 1555.28
288 12.449 56.9625 13 1554.73
361 8.897 56.9577 13 1554.18
121 13.288 56.9464 13 1552.89
47 7.833 59.2367 14 1548.99
37 12.353 56.9075 13 1548.46
111 9.174 59.2205 14 1547.07
262 8.813 59.2116 14 1546.01
235 10.176 59.2098 14 1545.8
230 8.712 59.1947 14 1544.01
80 7.616 56.8604 13 1543.11
312 13.595 54.6146 12 1542.75
342 11.777 59.1813 14 1542.43
371 9.447 56.8412 13 1540.92
422 6.959 59.1318 14 1536.57
332 12.344 56.7939 13 1535.55
366 12.580 56.7766 13 1533.58
223 10.271 56.7146 13 1526.55
305 12.188 56.7031 13 1525.24
23 8.941 58.976 14 1518.17
259 11.390 56.6238 13 1516.25
75 9.727 56.5847 13 1511.83
233 11.129 56.5717 13 1510.36
407 8.924 56.5365 13 1506.38
34 12.818 56.5166 13 1504.13
389 8.221 58.7668 14 1493.54
396 11.783 56.3993 13 1490.88
333 7.745 58.7292 14 1489.12
129 7.894 58.7077 14 1486.59
127 9.507 58.7057 14 1486.36
80 9.456 56.3424 13 1484.47
304 10.082 58.6811 14 1483.47
397 12.294 53.9999 12 1475.99
391 9.331 53.9289 12 1468.33
278 8.806 56.1251 13 1460.03
395 12.761 58.3697 14 1447.02
86 8.106 58.3531 14 1445.08
189 11.409 55.9749 13 1443.19
104 8.010 55.9317 13 1438.36
368 9.991 55.9202 13 1437.07
255 8.550 58.2788 14 1436.42
339 11.248 58.2776 14 1436.28
250 10.455 55.8904 13 1433.74
28 9.235 58.2521 14 1433.31
172 11.084 55.8833 13 1432.94
213 11.787 55.7558 13 1418.71
294 10.711 55.7419 13 1417.16
303 9.544 58.1125 14 1417.06
396 9.104 58.0633 14 1411.35
54 9.018 58.048 14 1409.57
365 7.927 58.041 14 1408.76
196 11.870 58.0393 14 1408.56
279 8.420 53.3546 12 1406.71
360 9.146 55.5639 13 1397.35
414 7.633 57.9086 14 1393.41
345 11.891 55.4085 13 1380.1
64 7.087 60.2475 15 1379.76
157 12.224 55.3673 13 1375.54
20 12.222 57.7527 14 1375.37
39 8.550 57.7429 14 1374.24
266 8.305 57.7412 14 1374.05
316 11.410 57.6146 14 1359.44
33 10.665 57.5965 14 1357.36
381 8.623 57.5875 14 1356.32
99 11.528 57.5871 14 1356.27
88 7.729 57.5853 14 1356.07
41 8.805 55.0861 13 1344.48
241 9.759 55.0484 13 1340.33
73 7.697 57.4394 14 1339.28
144 8.745 57.3593 14 1330.09
241 9.730 57.3498 14 1329
331 12.347 57.2985 14 1323.12
366 8.514 54.7965 13 1312.66
243 12.026 57.1924 14 1310.97
381 10.602 54.7164 13 1303.88
268 6.983 57.1271 14 1303.51
409 8.692 57.1184 14 1302.51
51 12.457 57.1022 14 1300.66
177 11.454 57.0716 14 1297.17
274 9.295 54.6227 13 1293.64
320 8.627 57.0278 14 1292.17
146 8.882 57.0065 14 1289.74
404 10.873 54.5138 13 1281.75
335 8.719 54.49 13 1279.16
376 10.276 56.8935 14 1276.87
25 8.192 56.8792 14 1275.24
244 11.307 59.3623 15 1273.88
45 7.405 59.3531 15 1272.79
60 10.994 59.3357 15 1270.73
379 12.305 56.7586 14 1261.54
310 9.433 56.7214 14 1257.32
385 9.396 56.6991 14 1254.79
389 12.393 56.6971 14 1254.56
245 10.320 56.6564 14 1249.95
132 9.687 56.6498 14 1249.2
374 7.827 59.0969 15 1242.44
375 9.158 59.0535 15 1237.32
327 9.943 56.5401 14 1236.78
259 13.005 56.4578 14 1227.48
2 8.271 56.4544 14 1227.1
242 10.811 56.45 14 1226.6
268 9.783 56.4322 14 1224.59
406 11.709 56.4189 14 1223.09
418 10.150 53.9401 13 1219.53
100 8.986 56.3635 14 1216.84
312 6.843 56.3544 14 1215.82
402 10.773 56.3398 14 1214.17
321 8.191 56.3298 14 1213.05
288 7.887 56.2363 14 1202.52
40 7.413 58.7551 15 1202.16
217 11.114 58.7548 15 1202.13
72 9.065 56.2245 14 1201.19
252 11.746 56.1635 14 1194.34
131 12.507 58.6768 15 1192.97
353 10.844 58.6485 15 1189.65
155 10.930 58.612 15 1185.37
312 11.695 56.0644 14 1183.22
289 8.832 56.0321 14 1179.6
98 9.913 55.9944 14 1175.37
142 8.713 58.5093 15 1173.34
173 10.151 58.5051 15 1172.85
18 8.947 58.479 15 1169.79
85 10.884 58.4745 15 1169.27
238 8.077 58.4689 15 1168.61
125 8.541 58.4097 15 1161.69
251 8.549 58.3749 15 1157.63
386 11.995 55.7838 14 1151.83
59 14.132 58.2241 15 1140.05
410 11.134 58.1912 15 1136.22
133 10.782 58.171 15 1133.87
295 11.975 58.1353 15 1129.71
103 8.936 55.576 14 1128.69
189 9.547 58.106 15 1126.31
314 8.597 55.5516 14 1125.98
212 8.935 58.0981 15 1125.39
126 12.726 58.0926 15 1124.75
346 12.042 55.5279 14 1123.35
24 10.366 55.4998 14 1120.23
84 10.990 57.9375 15 1106.75
163 11.027 55.3741 14 1106.29
227 12.182 57.9104 15 1103.61
411 7.476 55.3345 14 1101.91
185 12.135 57.8091 15 1091.89
394 8.832 55.2431 14 1091.8
73 12.355 55.1642 14 1083.09
208 8.782 57.6737 15 1076.26
298 9.752 57.6721 15 1076.07
322 11.476 57.6686 15 1075.67
60 10.270 60.2517 16 1070.27
110 11.469 57.6113 15 1069.06
378 9.784 57.6048 15 1068.31
98 7.938 57.5927 15 1066.92
86 11.980 57.5719 15 1064.52
279 10.206 57.5514 15 1062.16
35 11.693 57.5322 15 1059.95
229 11.466 57.5248 15 1059.1
208 10.015 57.472 15 1053.03
309 11.916 60.0853 16 1050.24
334 7.414 57.432 15 1048.43
226 8.381 57.4169 15 1046.7
240 12.460 57.3377 15 1037.61
125 10.988 54.7267 14 1035.01
122 10.049 59.9056 16 1028.68
387 9.563 59.8926 16 1027.12
188 8.504 57.2415 15 1026.59
356 10.015 57.1979 15 1021.6
5 10.074 57.189 15 1020.58
362 10.643 57.1552 15 1016.72
183 8.297 57.1437 15 1015.4
57 9.982 57.1105 15 1011.61
381 8.998 57.0975 15 1010.12
416 10.141 57.0865 15 1008.87
37 9.354 57.0834 15 1008.51
2 11.390 57.0509 15 1004.81
52 8.534 56.9666 15 995.194
275 12.206 59.5104 16 981.488
175 12.345 56.8274 15 979.353
72 11.026 56.7994 15 976.172
339 12.505 56.7394 15 969.36
123 11.564 56.7338 15 968.724
150 8.005 59.389 16 967.053
308 7.788 56.68 15 962.622
117 11.712 56.6722 15 961.738
204 8.528 56.6661 15 961.047
325 8.342 59.3003 16 956.526
329 9.805 56.6239 15 956.266
223 12.544 56.5972 15 953.243
326 7.791 59.1992 16 944.545
19 8.640 59.136 16 937.066
175 9.666 56.4254 15 933.826
218 11.126 59.0923 16 931.9
372 8.291 56.3952 15 930.419
252 11.687 56.389 15 929.719
272 8.957 59.0712 16 929.407
311 8.798 56.363 15 926.788
201 10.081 56.2499 15 914.051
17 8.780 58.9237 16 912.002
40 9.605 58.9181 16 911.343
33 9.224 56.2212 15 910.823
366 7.391 58.887 16 907.679
160 8.575 56.1749 15 905.619
326 10.127 58.8351 16 901.569
383 8.195 53.4841 14 900.549
252 11.493 58.8112 16 898.757
375 8.120 58.7774 16 894.783
251 7.609 56.0704 15 893.89
172 9.229 56.0639 15 893.161
347 11.961 56.0612 15 892.858
42 12.465 58.7577 16 892.467
282 9.001 58.7328 16 889.542
251 10.869 56.0193 15 888.162
389 11.015 55.9958 15 885.53
2 11.396 58.6665 16 881.758
233 11.465 58.6245 16 876.832
391 8.497 58.6096 16 875.085
12 11.182 58.6084 16 874.945
165 12.059 55.8977 15 874.553
361 8.121 58.5975 16 873.667
318 10.543 58.5922 16 873.046
350 11.138 58.525 16 865.176
51 9.077 55.8059 15 864.298
251 9.632 58.4988 16 862.11
329 12.493 55.778 15 861.185
247 11.524 55.7673 15 859.992
386 12.347 58.4645 16 858.098
165 8.852 58.4498 16 856.379
53 10.368 55.7289 15 855.71
5 9.092 55.6821 15 850.496
31 9.564 55.6755 15 849.761
333 9.931 55.6586 15 847.88
56 12.493 58.3422 16 843.812
4 10.667 58.3365 16 843.147
332 9.824 58.3279 16 842.144
300 9.373 58.268 16 835.16
287 11.846 58.2652 16 834.834
212 8.377 58.2392 16 831.804
344 7.524 58.2226 16 829.871
254 12.013 58.2174 16 829.266
160 7.925 60.9812 17 828.707
287 8.975 58.1783 16 824.715
411 12.051 55.4424 15 823.86
239 9.467 55.4297 15 822.452
377 9.122 58.1521 16 821.667
393 8.780 58.141 16 820.376
169 7.588 55.3798 15 816.922
220 12.480 58.087 16 814.1
295 10.630 58.0759 16 812.81
198 12.269 58.0754 16 812.752
400 9.220 55.3126 15 809.484
132 9.147 58.0463 16 809.373
339 8.795 55.3069 15 808.853
338 8.458 55.2847 15 806.398
408 7.190 58.005 16 804.58
393 10.420 57.9619 16 799.582
87 8.163 57.9597 16 799.327
173 11.200 57.9336 16 796.302
186 11.676 55.1533 15 791.887
73 7.965 60.6478 17 788.156
303 12.905 57.8479 16 786.38
370 8.493 52.3823 14 783.905
422 8.239 57.8246 16 783.684
371 10.661 60.5973 17 782.033
127 11.606 57.7747 16 777.916
413 8.404 57.7431 16 774.266
278 14.228 57.7324 16 773.03
18 12.596 57.6973 16 768.978
129 8.464 57.6825 16 767.271
330 12.651 57.6599 16 764.664
353 11.039 57.644 16 762.831
156 9.337 57.6124 16 759.189
81 8.900 57.6092 16 758.82
32 10.165 57.5933 16 756.988
125 10.269 57.5842 16 755.94
170 13.357 54.8182 15 755.035
358 8.453 54.8143 15 754.607
382 12.361 57.5471 16 751.669
18 9.134 57.5291 16 749.597
251 9.496 54.7663 15 749.348
70 6.882 57.508 16 747.17
117 10.703 54.72 15 744.278
284 9.653 57.47 16 742.801
211 12.039 54.706 15 742.746
167 12.323 54.7046 15 742.593
158 11.809 54.7036 15 742.484
377 9.903 57.437 16 739.009
34 11.257 54.6618 15 737.912
365 12.482 57.426 16 737.745
229 9.869 57.3781 16 732.246
105 9.003 57.3571 16 729.837
313 9.375 57.3508 16 729.114
422 10.628 54.5561 15 726.368
275 8.955 60.1295 17 725.557
257 10.047 60.1055 17 722.671
58 12.914 57.2867 16 721.766
187 11.781 54.4929 15 719.476
270 7.338 57.2626 16 719.005
403 7.865 57.2625 16 718.994
289 12.263 57.2599 16 718.696
172 11.770 57.2553 16 718.169
198 10.207 57.254 16 718.021
402 11.710 57.2395 16 716.36
161 10.359 57.2387 16 716.269
222 11.648 60.0373 17 714.477
169 12.597 57.1986 16 711.68
415 9.852 57.1721 16 708.649
310 10.287 57.1213 16 702.843
168 9.735 54.3299 15 701.738
244 8.743 57.1039 16 700.855
58 10.905 59.8686 17 694.249
156 11.956 57.0139 16 690.585
30 9.749 59.8109 17 687.344
251 12.122 56.976 16 686.265
416 8.809 56.9387 16 682.016

